1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.),17 - Longitude (decimal),16 - Latitude (decimal),58 - Deck Condition Rating,59 - Superstructure Condition Rating,60 - Substructure Condition Rating,62 - Culverts Condition Rating,63 - Operating Rating Method Code,64 - Operating Rating (US tons),66 - Inventory Rating (US tons),91 - Designated Inspection Frequency,90 - Inspection Date,92A - Fracture Critical Details,92B - Underwater Inspection,92C - Other Special Inspection,93A - Fracture Critical Detail Date,93B - Underwater Inspection Date,93C - Other Special Inspection Date,21 - Maintenance Responsibility
31,Nebraska,C007432405     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1960,50,Steel,Stringer/Multi-beam or Girder,2,49.9,STREAM                  ,709 RD-648 / 649 A,Fair,62,1227.1,-95.6559,40.1021,7,7,6,N,1,37.5,22,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007413910     ,County Highway Agency,147,Richardson County,0,0,No Place Code,2012,40,Concrete,Culvert,3,38.1,STREAM                  ,649 AV-709 / 710 R,Good,10,911.5,-95.6533,40.1083,N,N,N,7,0,46.3,36.4,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007420445     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1976,10,Steel,Stringer/Multi-beam or Girder,1,40,BEADOW CREEK            ,719 RD-651 / 652 A,Fair,46,1195,-95.5994,40.2476,6,6,6,N,1,30.9,17.6,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007424540     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1981,50,Steel,Stringer/Multi-beam or Girder,1,82,BEADOW CREEK            ,652 AV-719 / 720 R,Good,41,2475.7,-95.5975,40.2561,8,8,7,N,1,25.4,15.4,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,SS64E00401     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1973,180,Concrete Continuous,Slab,3,110.9,BEADOW CREEK            ,S64E INDIAN CAVES ,Poor,49,3419.9,-95.596,40.2618,4,4,6,N,1,54,32,24,8/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S073 01232     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1933,2020,Steel Continuous,Stringer/Multi-beam or Girder,3,111.9,MACKELROY CREEK         ,US73              ,Good,89,5248.8,-95.6481,40.1456,7,7,7,N,1,46.3,26.5,24,8/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007431625     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1950,40,Steel,Stringer/Multi-beam or Girder,3,80.1,MACKELROY CREEK         ,713 RD-649 / 650 A,Fair,72,1602.1,-95.6503,40.1602,6,6,6,N,1,19.8,12.1,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007422825P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,20,Steel,Stringer/Multi-beam or Girder,1,24,STREAM                  ,706 LANE          ,Fair,87,487.2,-95.6905,40.0692,6,7,8,N,1,7.7,5.5,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007432820     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,20,Steel,Stringer/Multi-beam or Girder,1,29.9,STREAM                  ,707 RD-647A / 647B,Fair,87,597.5,-95.6892,40.073,7,6,6,N,1,25.4,15.4,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007413505     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,15,Steel,Stringer/Multi-beam or Girder,3,50.2,BIG NEMAHA RIVER TRIBUTA,647 AV-706R/707LN ,Fair,87,1004.6,-95.6905,40.0692,7,6,6,N,1,49.6,29.8,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007422027     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,25,Steel,Stringer/Multi-beam or Girder,1,29.9,STREAM                  ,711 RD-648 / 649 A,Fair,87,832.6,-95.6657,40.1312,7,6,6,N,1,25.4,15.4,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S008 14420     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1960,830,Concrete,Culvert,3,32.2,STREAM                  ,N8                ,Fair,62,770,-95.6927,40.0731,N,N,N,6,0,36.4,24.3,24,8/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007413710     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1992,40,Steel Continuous,Stringer/Multi-beam or Girder,3,202.1,MUDDY CREEK             ,648 AV-710 / 711 R,Good,30,6166.4,-95.6715,40.1231,7,8,7,N,1,61.7,36.4,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007422820P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,20,Steel,Girder and Floorbeam System,1,43,STREAM                  ,707 LANE          ,Poor,87,860.1,-95.693,40.0725,5,4,5,N,1,40.8,24.3,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C007411435     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1987,15,Steel,Stringer/Multi-beam or Girder,1,29.5,MACKELROY CREEK         ,714 RD-649 / 650 A,Fair,35,590.9,-95.6499,40.1749,7,6,6,N,1,104.7,62.8,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007422215     ,County Highway Agency,147,Richardson County,0,0,No Place Code,2001,40,Steel,Stringer/Multi-beam or Girder,1,29.9,STREAM                  ,710 RD-646 / 648 A,Good,21,715,-95.676,40.1166,7,8,8,N,1,73.9,44.1,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007421225     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,10,Steel,Truss - Thru,1,71.9,MACKELROY CREEK         ,715 RD-649 / 650 A,Fair,87,1013.6,-95.6481,40.1895,5,5,5,N,1,33.1,18.7,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C007413830     ,County Highway Agency,147,Richardson County,0,0,No Place Code,2004,40,Concrete Continuous,Slab,3,145,PEDEE CREEK             ,ROAD 702          ,Good,18,4424.6,-95.7286,40.0005,7,7,7,N,1,79.4,44.1,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007422025     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,15,Steel,Truss - Thru,1,71.9,STREAM                  ,711 RD-647 / 648 A,Poor,87,1060.8,-95.6765,40.1312,5,4,6,N,1,22,13.2,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C007441010     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,40,Steel,Truss - Thru,1,61,MACKELROY CREEK         ,716 RD-649 / 650 A,Fair,87,961,-95.6473,40.204,5,5,5,N,1,24.3,14.3,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C007423420     ,County Highway Agency,147,Richardson County,0,0,No Place Code,2011,50,Concrete,Culvert,2,22,CONTRARY CREEK          ,704 RD-645A / 645B,Good,11,483.2,-95.7248,40.0295,N,N,N,8,0,46.3,36.4,24,6/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007403105P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1992,35,Concrete,Culvert,3,37.1,CONTRARY CREEK          ,645 BL-704 / 706 R,Good,30,742,-95.7233,40.035,N,N,N,7,0,36.4,24.3,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007403105     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,25,Steel,Stringer/Multi-beam or Girder,1,40,CONTRARY CREEK          ,645 AV-703 / 704 R,Fair,87,1129.3,-95.7278,40.0289,5,6,6,N,1,25.4,15.4,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007433915     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,25,Steel,Truss - Thru,1,77.1,STREAM                  ,649 AV-716 / 717 R,Poor,87,1264.8,-95.6536,40.2067,6,4,4,N,2,12.1,8.8,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,S073 01402     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1976,1315,Concrete,Culvert,2,28.9,STREAM                  ,US73              ,Fair,46,1269.3,-95.6808,40.1457,N,N,N,5,0,47.4,36.4,24,8/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007423415     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,50,Steel,Stringer/Multi-beam or Girder,1,30.8,TRIP OF CONTRARY CR     ,704 RD- 644 / 645 ,Good,87,728.5,-95.7296,40.0295,7,8,8,N,1,110.1,68.3,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007414110     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,35,Steel,Stringer/Multi-beam or Girder,2,88.9,DEROIN CREEK            ,650 AV-719 / 720 R,Fair,87,1371,-95.6354,40.2606,6,6,7,N,1,19.8,12.1,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007423305     ,County Highway Agency,147,Richardson County,0,0,No Place Code,2018,100,Steel,Culvert,3,27.9,BIG NEMAHA RIVER TRIB   ,646 AVE           ,Good,4,640.5,-95.7092,40.0842,N,N,N,9,0,47.4,36.4,24,12/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007403110P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,40,Steel,Stringer/Multi-beam or Girder,2,60,CONTRARY CREEK          ,645 BL-704 / 706 R,Fair,87,1654.6,-95.7232,40.0494,7,7,6,N,1,39.7,24.3,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S008 14151     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1963,765,Steel Continuous,Stringer/Multi-beam or Girder,3,291,S FK BIG NEMAHA RIVER   ,N8                ,Poor,59,9643.1,-95.7182,40.0626,6,7,4,N,1,54,32,24,8/2/2018 0:00,N  ,N  ,Y24,,,1021,1
31,Nebraska,SS64E00193     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1973,180,Concrete Continuous,Slab,3,76.1,DEROIN CREEK            ,S64E INDIAN CAVES ,Poor,49,2347.4,-95.6351,40.2619,4,4,7,N,1,52.9,32,24,8/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007420440     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1987,10,Steel,Stringer/Multi-beam or Girder,1,68.2,DEROIN CREEK            ,719 RD-649 / 650 A,Good,35,1365.7,-95.6439,40.2475,8,7,7,N,1,61.7,37.5,24,1/2/2019 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S008 14104     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1994,595,Prestressed Concrete,Stringer/Multi-beam or Girder,3,237.9,ROCK CREEK              ,N8                ,Good,28,9130.5,-95.7235,40.0585,8,7,8,N,1,71.7,43,48,8/2/2016 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S008 14278     ,State Highway Agency,147,Richardson County,43370,43370,Salem village,1955,800,Steel,Truss - Thru,1,253.9,N FK BIG NEMAHA RIVER   ,N8                ,Poor,67,7748.1,-95.715,40.08,5,3,5,N,1,26.5,16.5,24,8/2/2015 0:00,Y24,N  ,Y24,621,,620,1
31,Nebraska,C006403660     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,35,Steel,Truss - Thru,1,50.9,DEROIN CREEK            ,COUNTY ROAD       ,Poor,87,817.5,-95.633,40.2764,6,3,4,N,1,15.4,8.8,24,7/2/2017 0:00,Y24,N  ,Y24,721,,720,2
31,Nebraska,C007431620     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,30,Steel,Stringer/Multi-beam or Girder,1,32.2,STREAM                  ,713 RD-647 / 648 A,Fair,87,622.4,-95.6837,40.1602,6,6,7,N,1,23.1,13.2,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006403405P    ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,10,Steel,Truss - Thru,1,50.9,DEROIN CREEK            ,COUNTY HIGHWAY    ,Poor,87,800.8,-95.6317,40.2833,0,4,4,N,1,0,0,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006423450     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,10,Steel,Truss - Thru,1,61,DEROIN CREEK            ,COUNTY HIGHWAY    ,Poor,87,981,-95.628,40.2908,5,2,5,N,1,0,0,24,7/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007411432     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1975,15,Steel,Stringer/Multi-beam or Girder,1,32.2,STREAM                  ,714 RD-647 / 648 A,Fair,47,622.4,-95.6825,40.1748,6,7,7,N,1,19.8,12.1,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007413120P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,2002,20,Steel,Stringer/Multi-beam or Girder,1,29.9,STREAM                  ,645 BL-709R / 709T,Good,20,773.8,-95.719,40.1041,7,8,8,N,1,105.8,63.9,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007423310     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1953,100,Steel,Truss - Thru,1,223.1,MUDDY CREEK             ,646 AV-711 / 712 R,Fair,69,5636,-95.7092,40.1378,6,5,7,N,1,9.9,5.5,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,S073 01571     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1976,1075,Steel Continuous,Stringer/Multi-beam or Girder,3,230,UPRR           433-514-C,US73              ,Fair,46,10790.1,-95.7126,40.1453,6,8,8,N,1,58.4,34.2,24,8/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007411430     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,10,Steel,Truss - Thru,1,102,SARDINE BRANCH          ,714 RD-646 / 647 A,Fair,87,1640.3,-95.702,40.1747,5,5,5,N,1,16.5,9.9,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C007423315     ,County Highway Agency,147,Richardson County,0,0,No Place Code,2011,185,Steel Continuous,Stringer/Multi-beam or Girder,3,126,SARDINE BRANCH          ,646 AV-713 / 714 R,Good,11,3596,-95.7094,40.1679,8,9,8,N,3,50.7,39.7,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007421220     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1915,30,Steel,Truss - Thru,1,86,SARDINE BRANCH          ,715 RD-646 / 647 A,Fair,107,1269.1,-95.7022,40.1889,5,5,5,N,1,7.7,4.4,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C007423125P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1994,40,Steel,Stringer/Multi-beam or Girder,3,129.9,SARDINE BRANCH          ,CO RD (NW VERDON) ,Good,28,2600.1,-95.7172,40.153,8,7,7,N,1,28.7,16.5,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S073 01612     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1976,1075,Steel Continuous,Stringer/Multi-beam or Girder,3,217.8,MUDDY CREEK             ,US73              ,Good,46,10292,-95.7202,40.1454,8,8,7,N,1,60.6,36.4,24,8/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007413505P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,50,Steel,Stringer/Multi-beam or Girder,1,30.2,WHISKEY RUN             ,647 BL-718T / 719R,Fair,87,475.3,-95.6812,40.2455,6,6,6,N,1,15.4,8.8,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007402205P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1990,40,Steel,Stringer/Multi-beam or Girder,1,63,STREAM                  ,709 TR-644/645 BLV,Good,32,1777.3,-95.7407,40.1092,7,7,7,N,1,86,51.8,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007402505P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,50,Steel,Truss - Thru,1,126,ROCK CREEK              ,642 BL-703T / 705R,Poor,87,2480,-95.7749,40.027,6,4,5,N,1,0,0,24,7/2/2017 0:00,Y24,N  ,N  ,821,,,2
31,Nebraska,C006423840     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,40,Steel,Truss - Thru,1,61,WHISKEY RUN             ,COUNTY HIGHWAY    ,Poor,87,1001,-95.6783,40.2617,6,4,4,N,1,0,0,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007402510P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,2004,50,Concrete,Culvert,3,41,STREAM                  ,642 BL-703T / 705R,Good,18,901.5,-95.775,40.035,N,N,N,7,0,36.4,24.3,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007402505     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,10,Steel,Stringer/Multi-beam or Girder,1,41,ROCK CREEK              ,642 AV - 702R/703T,Fair,87,820.7,-95.7848,40.0168,5,6,5,N,1,43,26.5,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006403655     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,2018,60,Concrete,Culvert,3,44.3,WHISKEY RUN             ,721 RD            ,Good,4,1235.2,-95.678,40.277,N,N,N,9,3,70.5,54,24,6/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007443510     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,50,Steel,Stringer/Multi-beam or Girder,3,62,STREAM                  ,647 AV-719 / 720 R,Fair,87,1220.6,-95.6907,40.2524,6,7,7,N,1,23.1,14.3,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007403425P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,50,Steel,Truss - Thru,1,103,ROCK CREEK              ,703 TR-641 / 642 A,Poor,87,2061.7,-95.7872,40.0222,4,5,5,N,1,14.3,8.8,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C007432905     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,25,Steel,Stringer/Multi-beam or Girder,2,71.9,STREAM                  ,644 AV-709TR/711RD,Good,87,1437.9,-95.7469,40.1228,7,7,7,N,1,91.5,54,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006423445     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1905,10,Steel,Truss - Thru,1,83,WHISKEY RUN             ,COUNTY HIGHWAY    ,Poor,117,1171,-95.6783,40.2917,5,3,5,N,1,0,0,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006403205P    ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1985,5,Steel,Truss - Thru,1,63,WHISKEY RUN             ,COUNTY HIGHWAY    ,Fair,37,1281.3,-95.6746,40.302,7,5,5,N,1,29.8,17.6,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C007400435     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1992,15,Concrete,Culvert,2,21,STREAM                  ,719 RD-646/647 AV ,Fair,30,461.6,-95.705,40.2467,N,N,N,6,0,36.4,24.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007421610     ,County Highway Agency,147,Richardson County,0,0,No Place Code,2016,20,Concrete Continuous,Slab,3,125,SPRING CREEK            ,713 RD-644 / 645 A,Good,6,3773,-95.7417,40.16,7,7,7,N,1,70.5,39.7,24,7/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006413060     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1978,130,Prestressed Concrete,Tee Beam,3,107,WHISKEY RUN             ,FAS 3660          ,Good,44,3228.3,-95.6773,40.3202,8,8,7,N,1,49.6,26.5,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S067 01234     ,State Highway Agency,127,Nemaha County,0,0,No Place Code,1997,945,Steel Continuous,Stringer/Multi-beam or Girder,3,432.1,LITTLE NEMAHA RIVER     ,N67               ,Fair,25,16586,-95.6763,40.3235,7,8,6,N,1,65,38.6,24,7/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007432915     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,20,Steel,Stringer/Multi-beam or Girder,1,32.2,STREAM                  ,644 AV-712 / 713 R,Poor,87,643.5,-95.7472,40.1561,7,6,4,N,1,23.1,13.2,24,7/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007412515P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1983,30,Steel Continuous,Stringer/Multi-beam or Girder,3,296.9,N FK BIG NEMAHA RIVER   ,642 BL-708 / 709 R,Fair,39,9059.4,-95.7738,40.0959,7,7,6,N,1,37.5,22,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007403230     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,50,Steel,Truss - Thru,1,62,HONEY CREEK             ,705 R-641 / 642 AV,Fair,87,1220.6,-95.7991,40.044,5,5,5,N,1,6.6,4.4,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C007402305     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,40,Steel,Stringer/Multi-beam or Girder,3,77.1,HONEY CREEK             ,641 AV - 703T/705R,Fair,87,1947.7,-95.8034,40.0336,5,6,6,N,1,81.6,48.5,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006404305P    ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,155,Steel,Stringer/Multi-beam or Girder,1,32.2,STREAM                  ,COLL 7911         ,Poor,87,959.9,-95.6541,40.3902,5,4,6,N,1,18.7,11,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007403420P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,10,Steel,Stringer/Multi-beam or Girder,1,40,HONEY CREEK             ,703 TR-640 / 641 A,Fair,87,656.6,-95.8104,40.0203,5,6,7,N,1,26.5,15.4,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S136 24018     ,State Highway Agency,127,Nemaha County,6750,0,No Place Code,1938,2450,Steel Continuous,Truss - Thru,2,1903.9,MISSOURI RIVER          ,US136             ,Fair,84,48721.1,-95.652,40.399,8,7,5,N,1,45.2,26.5,24,3/2/2017 0:00,Y24,Y60,Y24,816,413,816,1
31,Nebraska,S075 00127     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1958,3415,Concrete Continuous,Slab,3,101,HONEY CREEK             ,US75              ,Good,64,4674.5,-95.8137,40.0145,7,7,8,N,1,81.6,30.9,24,8/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S008 13678     ,State Highway Agency,147,Richardson County,0,0,No Place Code,1964,595,Steel,Stringer/Multi-beam or Girder,1,91.9,HONEY CREEK             ,N8                ,Fair,58,3013.9,-95.7989,40.0585,6,6,6,N,1,46.3,27.6,24,8/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C006413055     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1978,130,Prestressed Concrete,Stringer/Multi-beam or Girder,3,143,JIVERS CREEK            ,FAS 3660          ,Good,44,4317.6,-95.6902,40.3203,8,8,7,N,1,99.2,57.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006402605P    ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,100,Steel,Stringer/Multi-beam or Girder,1,32.2,STREAM                  ,COUNTY HIGHWAY    ,Fair,87,453.6,-95.6818,40.3412,5,6,6,N,1,7.7,5.5,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007411015P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,2015,20,Prestressed Concrete,Stringer/Multi-beam or Girder,3,260.5,MUDDY CREEK             ,715TR-643 / 645 A ,Good,7,7948.3,-95.75,40.1967,9,9,9,N,1,55.1,33.1,24,3/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006413230     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,5,Steel,Stringer/Multi-beam or Girder,1,32.2,JIVERS CREEK            ,COUNTY HIGHWAY    ,Poor,87,516.9,-95.7044,40.3056,5,5,4,N,1,5.5,3.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006423835     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,15,Steel,Stringer/Multi-beam or Girder,1,29.9,STREAM                  ,COUNTY HIGHWAY    ,Poor,87,587.7,-95.7238,40.262,4,5,4,N,1,6.6,4.4,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007402710     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1977,60,Concrete,Culvert,2,23,STREAM                  ,643 AV-713 / 714 R,Fair,45,640.5,-95.7661,40.1615,N,N,N,6,0,36.4,24.3,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007401905P    ,County Highway Agency,147,Richardson County,0,0,No Place Code,1975,35,Steel,Stringer/Multi-beam or Girder,1,40,HONEY CREEK             ,639 BLV-702/703 RD,Poor,47,1024.3,-95.8316,40.006,6,4,7,N,1,5.5,3.3,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006423440     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,5,Steel,Stringer/Multi-beam or Girder,1,24,JARVIS CREEK TRIBUTARY  ,COUNTY HIGHWAY    ,Poor,87,385,-95.7121,40.2911,5,5,3,N,1,13.2,6.6,24,9/2/2017 0:00,N  ,N  ,Y24,,,101,2
31,Nebraska,C006403650     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,2015,60,Concrete,Stringer/Multi-beam or Girder,3,100.7,STREAM                  ,COLL 7896         ,Good,7,2874.9,-95.7196,40.2765,9,9,9,N,3,47.4,36.4,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006403905     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,1935,10,Steel,Stringer/Multi-beam or Girder,1,32.2,JIVERS CREEK            ,COUNTY HIGHWAY    ,Fair,87,516.9,-95.7094,40.3043,5,6,5,N,1,8.8,5.5,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007442925     ,County Highway Agency,147,Richardson County,0,0,No Place Code,1935,45,Steel,Girder and Floorbeam System,1,62,STREAM                  ,644 AV - 717 RD   ,Fair,87,1688.5,-95.7474,40.2184,6,5,6,N,1,16.5,8.8,24,7/2/2017 0:00,Y24,N  ,N  ,721,,,2
31,Nebraska,C006432250     ,County Highway Agency,127,Nemaha County,0,0,No Place Code,2013,10,Steel,Culvert,2,24,STREAM                  ,COUNTY HIGHWAY    ,Good,9,667.9,-95.6833,40.3783,N,N,N,7,0,46.3,36.4,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
